Problem: irf256, setup: 141.27 ms, time: 390.84 ns, ``mflops'': 13100
Problem: irf768, setup: 510.85 ms, time: 1.39 us, ``mflops'': 13284
Problem: irf1280, setup: 648.59 ms, time: 2.26 us, ``mflops'': 14620
Problem: irf1792, setup: 421.57 ms, time: 5.53 us, ``mflops'': 8752.6
Problem: irf2304, setup: 977.11 ms, time: 6.27 us, ``mflops'': 10266
Problem: irf2816, setup: 295.18 ms, time: 7.20 us, ``mflops'': 11206
Problem: irf3328, setup: 305.38 ms, time: 8.45 us, ``mflops'': 11517
Problem: irf3840, setup: 1.77 s, time: 9.13 us, ``mflops'': 12516
Problem: irf4352, setup: 322.59 ms, time: 12.69 us, ``mflops'': 10362
Problem: irf4864, setup: 330.66 ms, time: 14.62 us, ``mflops'': 10188
Problem: irf5376, setup: 1.19 s, time: 11.43 us, ``mflops'': 14568
Problem: irf5888, setup: 376.24 ms, time: 17.92 us, ``mflops'': 10286
Problem: irf6400, setup: 1.42 s, time: 13.96 us, ``mflops'': 14497
Problem: irf6912, setup: 1.56 s, time: 14.09 us, ``mflops'': 15638
Problem: irf7424, setup: 467.42 ms, time: 23.91 us, ``mflops'': 9981.7
Problem: irf7936, setup: 465.84 ms, time: 26.25 us, ``mflops'': 9791.6
Problem: irf8448, setup: 797.70 ms, time: 17.65 us, ``mflops'': 15609
Problem: irf8960, setup: 1.58 s, time: 19.80 us, ``mflops'': 14854
Problem: irf9472, setup: 610.43 ms, time: 34.92 us, ``mflops'': 8957.1
Problem: irf9984, setup: 820.41 ms, time: 19.01 us, ``mflops'': 17446
Problem: irf10496, setup: 705.76 ms, time: 40.27 us, ``mflops'': 8703.1
Problem: irf11008, setup: 650.43 ms, time: 39.14 us, ``mflops'': 9440.6
Problem: irf11520, setup: 3.32 s, time: 23.18 us, ``mflops'': 16760
Problem: irf12032, setup: 719.82 ms, time: 43.88 us, ``mflops'': 9292
Problem: irf12544, setup: 845.71 ms, time: 22.55 us, ``mflops'': 18933
Problem: irf13056, setup: 928.98 ms, time: 31.74 us, ``mflops'': 14060
Problem: irf13568, setup: 784.55 ms, time: 54.27 us, ``mflops'': 8580.3
Problem: irf14080, setup: 1.11 s, time: 25.00 us, ``mflops'': 19407
Problem: irf14592, setup: 996.67 ms, time: 36.07 us, ``mflops'': 13988
Problem: irf15104, setup: 1.08 s, time: 89.62 us, ``mflops'': 5849.4
Problem: irf15616, setup: 1.02 s, time: 70.17 us, ``mflops'': 7750.8
Problem: irf16128, setup: 2.52 s, time: 28.71 us, ``mflops'': 19630
Problem: orf256, setup: 70.99 ms, time: 388.85 ns, ``mflops'': 13167
Problem: orf768, setup: 298.76 ms, time: 2.11 us, ``mflops'': 8703.8
Problem: orf1280, setup: 422.02 ms, time: 2.83 us, ``mflops'': 11682
Problem: orf1792, setup: 262.01 ms, time: 3.65 us, ``mflops'': 13258
Problem: orf2304, setup: 595.98 ms, time: 4.38 us, ``mflops'': 14677
Problem: orf2816, setup: 176.74 ms, time: 5.43 us, ``mflops'': 14862
Problem: orf3328, setup: 181.06 ms, time: 7.08 us, ``mflops'': 13743
Problem: orf3840, setup: 1.11 s, time: 6.65 us, ``mflops'': 17185
Problem: orf4352, setup: 182.20 ms, time: 9.65 us, ``mflops'': 13632
