Problem: irf256, setup: 140.62 ms, time: 391.57 ns, ``mflops'': 13076
Problem: irf768, setup: 486.85 ms, time: 1.39 us, ``mflops'': 13233
Problem: irf1280, setup: 671.55 ms, time: 2.29 us, ``mflops'': 14443
Problem: irf1792, setup: 419.91 ms, time: 5.51 us, ``mflops'': 8785.9
Problem: irf2304, setup: 975.50 ms, time: 6.37 us, ``mflops'': 10094
Problem: irf2816, setup: 295.10 ms, time: 7.19 us, ``mflops'': 11226
Problem: irf3328, setup: 304.96 ms, time: 8.47 us, ``mflops'': 11491
Problem: irf3840, setup: 1.67 s, time: 8.08 us, ``mflops'': 14152
Problem: irf4352, setup: 319.78 ms, time: 13.75 us, ``mflops'': 9562.4
Problem: irf4864, setup: 397.34 ms, time: 19.57 us, ``mflops'': 7612.1
Problem: irf5376, setup: 1.19 s, time: 11.52 us, ``mflops'': 14457
Problem: irf5888, setup: 361.62 ms, time: 17.75 us, ``mflops'': 10384
Problem: irf6400, setup: 1.44 s, time: 14.90 us, ``mflops'': 13573
Problem: irf6912, setup: 1.53 s, time: 14.29 us, ``mflops'': 15426
Problem: irf7424, setup: 454.91 ms, time: 24.30 us, ``mflops'': 9820.4
Problem: irf7936, setup: 460.38 ms, time: 26.12 us, ``mflops'': 9838.5
Problem: irf8448, setup: 770.18 ms, time: 16.92 us, ``mflops'': 16278
Problem: irf8960, setup: 1.56 s, time: 17.40 us, ``mflops'': 16899
Problem: irf9472, setup: 598.60 ms, time: 31.16 us, ``mflops'': 10037
Problem: irf9984, setup: 823.45 ms, time: 19.75 us, ``mflops'': 16787
Problem: irf10496, setup: 655.00 ms, time: 36.14 us, ``mflops'': 9698.8
Problem: irf11008, setup: 631.81 ms, time: 41.31 us, ``mflops'': 8944.6
Problem: irf11520, setup: 3.26 s, time: 23.42 us, ``mflops'': 16593
Problem: irf12032, setup: 947.64 ms, time: 74.14 us, ``mflops'': 5499.3
Problem: irf12544, setup: 848.57 ms, time: 22.49 us, ``mflops'': 18981
Problem: irf13056, setup: 924.72 ms, time: 31.52 us, ``mflops'': 14157
Problem: irf13568, setup: 1.06 s, time: 91.60 us, ``mflops'': 5083.4
Problem: irf14080, setup: 1.10 s, time: 25.55 us, ``mflops'': 18987
Problem: irf14592, setup: 999.63 ms, time: 35.96 us, ``mflops'': 14032
Problem: irf15104, setup: 909.99 ms, time: 58.28 us, ``mflops'': 8995.1
Problem: irf15616, setup: 1.02 s, time: 66.98 us, ``mflops'': 8119.6
Problem: irf16128, setup: 2.51 s, time: 27.55 us, ``mflops'': 20453
Problem: orf256, setup: 70.72 ms, time: 388.98 ns, ``mflops'': 13163
Problem: orf768, setup: 301.15 ms, time: 1.95 us, ``mflops'': 9425.9
Problem: orf1280, setup: 422.66 ms, time: 2.73 us, ``mflops'': 12100
Problem: orf1792, setup: 259.36 ms, time: 3.59 us, ``mflops'': 13471
Problem: orf2304, setup: 596.09 ms, time: 4.50 us, ``mflops'': 14298
Problem: orf2816, setup: 176.93 ms, time: 5.39 us, ``mflops'': 14975
Problem: orf3328, setup: 181.50 ms, time: 6.93 us, ``mflops'': 14046
Problem: orf3840, setup: 1.16 s, time: 6.81 us, ``mflops'': 16797
Problem: orf4352, setup: 187.33 ms, time: 14.44 us, ``mflops'': 9109.6
Problem: orf4864, setup: 188.11 ms, time: 10.78 us, ``mflops'': 13814
Problem: orf5376, setup: 777.07 ms, time: 8.15 us, ``mflops'': 20448
Problem: orf5888, setup: 205.17 ms, time: 14.34 us, ``mflops'': 12852
Problem: orf6400, setup: 917.67 ms, time: 9.27 us, ``mflops'': 21830
Problem: orf6912, setup: 921.90 ms, time: 10.30 us, ``mflops'': 21401
Problem: orf7424, setup: 268.49 ms, time: 20.19 us, ``mflops'': 11820
Problem: orf7936, setup: 262.96 ms, time: 21.50 us, ``mflops'': 11956
Problem: orf8448, setup: 457.85 ms, time: 13.15 us, ``mflops'': 20950
Problem: orf8960, setup: 1.03 s, time: 13.28 us, ``mflops'': 22152
Problem: orf9472, setup: 362.61 ms, time: 27.64 us, ``mflops'': 11315
Problem: orf9984, setup: 535.43 ms, time: 18.51 us, ``mflops'': 17916
Problem: orf10496, setup: 396.13 ms, time: 32.43 us, ``mflops'': 10809
Problem: orf11008, setup: 355.83 ms, time: 37.33 us, ``mflops'': 9898.5
Problem: orf11520, setup: 2.07 s, time: 17.56 us, ``mflops'': 22130
Problem: orf12032, setup: 410.77 ms, time: 40.12 us, ``mflops'': 10162
Problem: orf12544, setup: 515.45 ms, time: 18.02 us, ``mflops'': 23690
Problem: orf13056, setup: 521.17 ms, time: 27.58 us, ``mflops'': 16181
Problem: orf13568, setup: 581.20 ms, time: 89.93 us, ``mflops'': 5177.9
Problem: orf14080, setup: 671.05 ms, time: 20.36 us, ``mflops'': 23822
Problem: orf14592, setup: 556.43 ms, time: 31.62 us, ``mflops'': 15957
Problem: orf15104, setup: 522.13 ms, time: 57.72 us, ``mflops'': 9081.5
Problem: orf15616, setup: 595.27 ms, time: 61.31 us, ``mflops'': 8870.2
Problem: orf16128, setup: 1.53 s, time: 22.19 us, ``mflops'': 25396
Problem: irb256, setup: 143.19 ms, time: 381.77 ns, ``mflops'': 13411
Problem: irb768, setup: 569.05 ms, time: 2.59 us, ``mflops'': 7118.6
Problem: irb1280, setup: 757.54 ms, time: 3.57 us, ``mflops'': 9261.5
Problem: irb1792, setup: 473.06 ms, time: 4.82 us, ``mflops'': 10035
Problem: irb2304, setup: 1.19 s, time: 5.38 us, ``mflops'': 11953
Problem: irb2816, setup: 342.32 ms, time: 6.31 us, ``mflops'': 12780
Problem: irb3328, setup: 376.31 ms, time: 9.11 us, ``mflops'': 10681
Problem: irb3840, setup: 2.15 s, time: 7.95 us, ``mflops'': 14371
Problem: irb4352, setup: 410.79 ms, time: 11.78 us, ``mflops'': 11167
Problem: irb4864, setup: 393.62 ms, time: 13.51 us, ``mflops'': 11026
Problem: irb5376, setup: 1.47 s, time: 10.76 us, ``mflops'': 15481
Problem: irb5888, setup: 431.73 ms, time: 17.50 us, ``mflops'': 10537
Problem: irb6400, setup: 1.73 s, time: 12.16 us, ``mflops'': 16639
Problem: irb6912, setup: 1.89 s, time: 13.58 us, ``mflops'': 16229
Problem: irb7424, setup: 547.49 ms, time: 23.53 us, ``mflops'': 10141
Problem: irb7936, setup: 556.75 ms, time: 25.87 us, ``mflops'': 9935.1
Problem: irb8448, setup: 1.00 s, time: 17.04 us, ``mflops'': 16169
Problem: irb8960, setup: 1.94 s, time: 16.71 us, ``mflops'': 17603
Problem: irb9472, setup: 794.14 ms, time: 32.54 us, ``mflops'': 9613.6
Problem: irb9984, setup: 1.07 s, time: 21.51 us, ``mflops'': 15418
Problem: irb10496, setup: 872.91 ms, time: 37.92 us, ``mflops'': 9242.7
Problem: irb11008, setup: 986.93 ms, time: 68.04 us, ``mflops'': 5430.9
Problem: irb11520, setup: 4.27 s, time: 21.43 us, ``mflops'': 18135
Problem: irb12032, setup: 921.89 ms, time: 46.15 us, ``mflops'': 8834.3
Problem: irb12544, setup: 1.07 s, time: 27.01 us, ``mflops'': 15808
Problem: irb13056, setup: 1.29 s, time: 34.97 us, ``mflops'': 12761
Problem: irb13568, setup: 1.04 s, time: 56.71 us, ``mflops'': 8211.5
Problem: irb14080, setup: 1.45 s, time: 29.83 us, ``mflops'': 16264
Problem: irb14592, setup: 1.59 s, time: 57.25 us, ``mflops'': 8815
Problem: irb15104, setup: 1.16 s, time: 62.73 us, ``mflops'': 8356.5
Problem: irb15616, setup: 1.41 s, time: 70.09 us, ``mflops'': 7759.4
Problem: irb16128, setup: 3.30 s, time: 32.50 us, ``mflops'': 17340
Problem: orb256, setup: 71.73 ms, time: 1.69 us, ``mflops'': 3021.8
Problem: orb768, setup: 329.34 ms, time: 4.96 us, ``mflops'': 3713.1
Problem: orb1280, setup: 481.13 ms, time: 5.02 us, ``mflops'': 6586.1
Problem: orb1792, setup: 291.39 ms, time: 5.84 us, ``mflops'': 8286.6
Problem: orb2304, setup: 705.03 ms, time: 8.38 us, ``mflops'': 7679.1
Problem: orb2816, setup: 195.53 ms, time: 10.15 us, ``mflops'': 7944.9
Problem: orb3328, setup: 202.25 ms, time: 10.38 us, ``mflops'': 9380.3
Problem: orb3840, setup: 1.30 s, time: 10.61 us, ``mflops'': 10778
Problem: orb4352, setup: 211.19 ms, time: 15.58 us, ``mflops'': 8438.4
Problem: orb4864, setup: 219.44 ms, time: 16.58 us, ``mflops'': 8984.3
Problem: orb5376, setup: 875.30 ms, time: 14.19 us, ``mflops'': 11736
Problem: orb5888, setup: 238.29 ms, time: 20.16 us, ``mflops'': 9145.9
Problem: orb6400, setup: 1.06 s, time: 15.17 us, ``mflops'': 13338
Problem: orb6912, setup: 1.09 s, time: 16.82 us, ``mflops'': 13100
Problem: orb7424, setup: 325.90 ms, time: 37.32 us, ``mflops'': 6393.8
Problem: orb7936, setup: 314.84 ms, time: 29.00 us, ``mflops'': 8861.9
Problem: orb8448, setup: 570.25 ms, time: 20.67 us, ``mflops'': 13330
Problem: orb8960, setup: 1.20 s, time: 20.52 us, ``mflops'': 14332
