20.309518
36.814845
47.644374
49.690881
71.323070
102.676735
143.472396
186.572432
156.649723
172.115470
182.067360
188.174240
177.465696
181.596251
183.273689
193.506346
196.462384
197.281865
196.037160
198.047671
198.645111
199.345300
200.092998
198.559719
199.343349
199.635022
200.283482
200.446661
201.208753
201.435054
201.056135
201.501823
