0.805041
20.212714
26.253015
27.955408
36.571874
55.909501
71.125435
106.137924
121.118443
152.314594
185.820768
223.133899
261.485550
273.805698
311.832232
407.135780
452.675964
510.971049
562.412707
585.724355
670.556281
746.705683
730.567494
871.222865
921.927882
979.883768
1037.540279
1030.404734
905.169523
1007.040961
1075.813471
1102.007288
