0.353105
9.180760
16.426909
19.399535
23.841381
25.870942
26.867672
27.547077
34.535721
37.279614
36.579036
49.063700
58.775441
66.727999
70.482893
79.410890
88.702958
97.047876
104.301257
118.188095
129.719483
138.907222
148.221010
159.427400
172.519386
161.069164
199.568925
208.541755
213.437993
228.862468
234.454022
252.061718
