0.274255
9.001688
15.828974
21.986655
24.828910
26.245193
34.917783
33.304387
49.567508
62.275027
69.340041
82.291793
95.215829
102.733007
122.353800
136.943196
148.788579
163.197945
168.722719
199.867068
221.129396
227.421578
258.905675
280.625068
295.232158
303.694982
320.656055
333.273965
331.520618
392.399889
403.890748
431.240568
