/data/UFget/MM/Boeing/crystk01/crystk01.mtx,14,1.038110,0.926577,0.000309,0.000346
/data/UFget/MM/Boeing/bcsstm36/bcsstm36.mtx,10,0.320000,0.318288,0.001108,0.001114
/data/UFget/MM/Boeing/crystm02/crystm02.mtx,84,1.202498,1.295083,0.000280,0.000260
/data/UFget/MM/Boeing/bcsstk38/bcsstk38.mtx,4,0.336853,0.320024,0.001079,0.001136
/data/UFget/MM/Boeing/crystm03/crystm03.mtx,109,1.524547,1.510113,0.000399,0.000403
/data/UFget/MM/Boeing/crystk02/crystk02.mtx,28,2.039142,1.654398,0.000482,0.000594
/data/UFget/MM/Boeing/pcrystk02/pcrystk02.mtx,28,1.874934,1.643184,0.000524,0.000598
/data/UFget/MM/Boeing/bcsstk37/bcsstk37.mtx,6,0.489698,0.458020,0.002382,0.002547
/data/UFget/MM/Boeing/msc23052/msc23052.mtx,121,4.046133,4.310932,0.000291,0.000273
/data/UFget/MM/Boeing/bcsstk36/bcsstk36.mtx,6,0.552696,0.530805,0.002110,0.002197
/data/UFget/MM/Boeing/msc10848/msc10848.mtx,19,1.908864,2.040613,0.000650,0.000608
/data/UFget/MM/Boeing/bcsstk35/bcsstk35.mtx,9,0.772294,0.723520,0.001917,0.002046
/data/UFget/MM/Boeing/crystk03/crystk03.mtx,37,2.544775,2.247603,0.000698,0.000790
/data/UFget/MM/Boeing/pcrystk03/pcrystk03.mtx,37,2.548257,2.242190,0.000697,0.000792
/data/UFget/MM/Boeing/bcsstk39/bcsstk39.mtx,24,1.584597,1.507540,0.001348,0.001417
/data/UFget/MM/Boeing/ct20stif/ct20stif.mtx,40,2.045321,1.878791,0.001345,0.001464
/data/UFget/MM/Boeing/pct20stif/pct20stif.mtx,40,1.994754,1.934550,0.001379,0.001422
/data/UFget/MM/Boeing/pwtk/pwtk.mtx,2,0.249287,0.248056,0.047545,0.047781
/data/UFget/MM/Bomhof/circuit_4/circuit_4.mtx,5348,1.520274,2.963012,0.000255,0.000131
/data/UFget/MM/Botonakis/FEM_3D_thermal1/FEM_3D_thermal1.mtx,35,0.630791,0.691274,0.000711,0.000649
/data/UFget/MM/Botonakis/thermomech_TC/thermomech_TC.mtx,318,1.936988,2.125138,0.000420,0.000383
/data/UFget/MM/Botonakis/thermomech_TK/thermomech_TK.mtx,318,2.254275,1.866032,0.000361,0.000436
/data/UFget/MM/Botonakis/thermomech_dM/thermomech_dM.mtx,635,3.775412,3.106939,0.000431,0.000524
/data/UFget/MM/Botonakis/thermomech_dK/thermomech_dK.mtx,318,4.357939,4.835566,0.000700,0.000631
/data/UFget/MM/Botonakis/FEM_3D_thermal2/FEM_3D_thermal2.mtx,40,0.724831,0.754738,0.005018,0.004819
/data/UFget/MM/Bourchtein/atmosmodd/atmosmodd.mtx,3610,7.867001,7.481582,0.001282,0.001348
/data/UFget/MM/Bourchtein/atmosmodj/atmosmodj.mtx,3610,7.921510,7.793085,0.001273,0.001294
/data/UFget/MM/Bourchtein/atmosmodl/atmosmodl.mtx,3449,8.084329,8.240340,0.001461,0.001433
/data/UFget/MM/Bourchtein/atmosmodm/atmosmodm.mtx,3449,8.110805,8.218464,0.001456,0.001437
/data/UFget/MM/Bova/rma10/rma10.mtx,7,0.540840,0.471805,0.004476,0.005131
/data/UFget/MM/Brethour/coater2/coater2.mtx,6,0.180972,0.182716,0.001249,0.001237
/data/UFget/MM/Castrillon/denormal/denormal.mtx,100,1.652285,1.777050,0.000754,0.000701
/data/UFget/MM/CEMW/vfem/vfem.mtx,134,1.715110,1.532608,0.000891,0.000997
/data/UFget/MM/CEMW/tmt_unsym/tmt_unsym.mtx,2,0.027887,0.030595,0.197321,0.179852
/data/UFget/MM/CEMW/t2em/t2em.mtx,2,0.028569,0.031774,0.192952,0.173487
/data/UFget/MM/CEMW/tmt_sym/tmt_sym.mtx,2,0.035593,0.038934,0.163169,0.149169
/data/UFget/MM/Chen/pkustk02/pkustk02.mtx,55,3.966227,4.083849,0.000207,0.000201
/data/UFget/MM/Chen/pkustk01/pkustk01.mtx,123,4.816831,5.030271,0.000208,0.000199
/data/UFget/MM/Chen/pkustk09/pkustk09.mtx,196,8.653962,8.512806,0.000187,0.000190
/data/UFget/MM/Chen/pkustk05/pkustk05.mtx,155,9.184494,8.434907,0.000244,0.000266
/data/UFget/MM/Chen/pkustk07/pkustk07.mtx,35,3.509418,3.534919,0.000694,0.000689
/data/UFget/MM/Chen/pkustk06/pkustk06.mtx,190,10.495521,9.757847,0.000249,0.000268
/data/UFget/MM/Chen/pkustk03/pkustk03.mtx,352,12.782029,12.188869,0.000250,0.000262
/data/UFget/MM/Chen/pkustk08/pkustk08.mtx,50,4.500261,4.575819,0.000722,0.000710
/data/UFget/MM/Chen/pkustk04/pkustk04.mtx,150,3.408271,6.752356,0.001254,0.000633
/data/UFget/MM/Chen/pkustk10/pkustk10.mtx,228,11.288515,11.464239,0.000389,0.000383
/data/UFget/MM/Chen/pkustk11/pkustk11.mtx,299,13.610878,12.481091,0.000390,0.000425
/data/UFget/MM/Chen/pkustk13/pkustk13.mtx,233,8.296786,8.761592,0.000809,0.000766
/data/UFget/MM/Chen/pkustk12/pkustk12.mtx,284,3.032020,8.684253,0.002509,0.000876
/data/UFget/MM/Chen/pkustk14/pkustk14.mtx,142,7.164220,8.693961,0.002092,0.001724
/data/UFget/MM/Chevron/Chevron1/Chevron1.mtx,57,0.824958,0.738868,0.000446,0.000498
/data/UFget/MM/Chevron/Chevron2/Chevron2.mtx,83,1.188105,1.189614,0.000752,0.000751
/data/UFget/MM/Chevron/Chevron3/Chevron3.mtx,161,2.366934,2.390756,0.001603,0.001587
/data/UFget/MM/Chevron/Chevron4/Chevron4.mtx,216,2.872888,2.862653,0.002467,0.002476
/data/UFget/MM/Cote/mplate/mplate.mtx,40,0.733642,0.752294,0.000202,0.000197
/data/UFget/MM/Cote/vibrobox/vibrobox.mtx,55,1.035186,0.757312,0.000343,0.000469
/data/UFget/MM/CPM/cz10228/cz10228.mtx,4,0.096265,0.102549,0.001175,0.001103
/data/UFget/MM/CPM/cz20468/cz20468.mtx,4,0.099185,0.105859,0.002284,0.002140
/data/UFget/MM/CPM/cz40948/cz40948.mtx,4,0.102554,0.109101,0.004418,0.004153
/data/UFget/MM/Cunningham/k3plates/k3plates.mtx,10,0.592725,0.573605,0.000658,0.000680
/data/UFget/MM/Cunningham/qa8fk/qa8fk.mtx,174,2.266061,2.137011,0.000762,0.000808
/data/UFget/MM/Cunningham/qa8fm/qa8fm.mtx,174,2.228409,2.172265,0.000775,0.000795
/data/UFget/MM/Cylshell/s3rmt3m3/s3rmt3m3.mtx,5,0.549235,0.451316,0.000388,0.000472
/data/UFget/MM/Cylshell/s1rmt3m1/s1rmt3m1.mtx,16,1.008291,1.032561,0.000223,0.000218
/data/UFget/MM/Cylshell/s3rmt3m1/s3rmt3m1.mtx,16,0.999746,1.028061,0.000225,0.000219
/data/UFget/MM/Cylshell/s2rmt3m1/s2rmt3m1.mtx,16,1.013706,1.032561,0.000222,0.000218
/data/UFget/MM/Cylshell/s1rmq4m1/s1rmq4m1.mtx,11,1.016135,0.948767,0.000282,0.000302
/data/UFget/MM/Cylshell/s3rmq4m1/s3rmq4m1.mtx,11,1.023053,0.955554,0.000280,0.000300
/data/UFget/MM/Cylshell/s2rmq4m1/s2rmq4m1.mtx,11,1.023053,0.942075,0.000280,0.000304
/data/UFget/MM/Dehghani/light_in_tissue/light_in_tissue.mtx,81,1.082429,1.378156,0.000402,0.000316
/data/UFget/MM/DIMACS10/vsp_p0291_seymourl_iiasa/vsp_p0291_seymourl_iiasa.mtx,202,0.670734,0.637475,0.000192,0.000202
/data/UFget/MM/DIMACS10/vsp_data_and_seymourl/vsp_data_and_seymourl.mtx,27,0.369605,0.349703,0.000352,0.000372
/data/UFget/MM/DIMACS10/de2010/de2010.mtx,1419,1.466097,1.438550,0.000112,0.000114
/data/UFget/MM/DIMACS10/hi2010/hi2010.mtx,1251,1.487722,1.475700,0.000117,0.000118
/data/UFget/MM/DIMACS10/vsp_c-30_data_data/vsp_c-30_data_data.mtx,35,0.510054,0.499678,0.000287,0.000293
/data/UFget/MM/DIMACS10/ri2010/ri2010.mtx,1095,1.545329,1.468523,0.000114,0.000120
/data/UFget/MM/DIMACS10/wing_nodal/wing_nodal.mtx,169,1.340084,1.464617,0.000129,0.000118
/data/UFget/MM/DIMACS10/vt2010/vt2010.mtx,1629,1.937084,2.043987,0.000114,0.000108
/data/UFget/MM/DIMACS10/t60k/t60k.mtx,65,0.573746,0.590780,0.000521,0.000506
/data/UFget/MM/DIMACS10/vsp_befref_fxm_2_4_air02/vsp_befref_fxm_2_4_air02.mtx,415,1.549864,0.615492,0.000145,0.000365
/data/UFget/MM/DIMACS10/delaunay_n15/delaunay_n15.mtx,84,0.816686,0.784625,0.000321,0.000334
/data/UFget/MM/DIMACS10/vsp_barth5_1Ksep_50in_5Kout/vsp_barth5_1Ksep_50in_5Kout.mtx,1790,2.093512,2.018341,0.000128,0.000133
/data/UFget/MM/DIMACS10/ak2010/ak2010.mtx,1618,2.198487,2.150853,0.000140,0.000143
/data/UFget/MM/DIMACS10/nh2010/nh2010.mtx,2571,2.479446,2.341930,0.000134,0.000142
/data/UFget/MM/DIMACS10/luxembourg_osm/luxembourg_osm.mtx,269,1.354347,1.266210,0.000346,0.000370
/data/UFget/MM/DIMACS10/wing/wing.mtx,4772,2.340345,2.135849,0.000157,0.000172
/data/UFget/MM/DIMACS10/rgg_n_2_15_s0/rgg_n_2_15_s0.mtx,38,0.524480,0.538254,0.000736,0.000717
/data/UFget/MM/DIMACS10/fe_body/fe_body.mtx,30,0.381472,0.378341,0.001095,0.001104
/data/UFget/MM/DIMACS10/me2010/me2010.mtx,3023,3.230921,3.252039,0.000147,0.000146
/data/UFget/MM/DIMACS10/ct2010/ct2010.mtx,3379,3.104628,2.908306,0.000152,0.000162
/data/UFget/MM/DIMACS10/delaunay_n16/delaunay_n16.mtx,220,1.826201,1.654437,0.000287,0.000317
/data/UFget/MM/DIMACS10/sd2010/sd2010.mtx,3535,4.134078,4.226261,0.000142,0.000139
/data/UFget/MM/DIMACS10/nv2010/nv2010.mtx,2818,3.290726,2.898788,0.000178,0.000202
/data/UFget/MM/DIMACS10/wy2010/wy2010.mtx,3316,3.871627,4.000886,0.000155,0.000150
/data/UFget/MM/DIMACS10/vsp_c-60_data_cti_cs4/vsp_c-60_data_cti_cs4.mtx,270,1.680343,1.599020,0.000389,0.000409
/data/UFget/MM/DIMACS10/ut2010/ut2010.mtx,4122,4.142084,3.915714,0.000194,0.000205
/data/UFget/MM/DIMACS10/vsp_bump2_e18_aa01_model1_crew1/vsp_bump2_e18_aa01_model1_crew1.mtx,438,2.524632,1.340223,0.000283,0.000533
/data/UFget/MM/DIMACS10/nd2010/nd2010.mtx,5351,5.226699,5.256022,0.000171,0.000170
/data/UFget/MM/DIMACS10/mt2010/mt2010.mtx,3392,4.586537,4.706186,0.000197,0.000192
/data/UFget/MM/DIMACS10/wv2010/wv2010.mtx,5409,4.739452,5.044829,0.000197,0.000185
/data/UFget/MM/DIMACS10/rgg_n_2_16_s0/rgg_n_2_16_s0.mtx,52,0.734635,0.757079,0.001110,0.001077
/data/UFget/MM/DIMACS10/md2010/md2010.mtx,6052,3.440413,4.760617,0.000288,0.000208
/data/UFget/MM/DIMACS10/id2010/id2010.mtx,5550,5.114503,5.492390,0.000201,0.000187
/data/UFget/MM/DIMACS10/ma2010/ma2010.mtx,5834,4.705664,4.458239,0.000232,0.000245
/data/UFget/MM/DIMACS10/delaunay_n17/delaunay_n17.mtx,145,1.411332,1.397874,0.000743,0.000750
/data/UFget/MM/DIMACS10/ky2010/ky2010.mtx,6467,5.320072,5.528331,0.000209,0.000201
/data/UFget/MM/DIMACS10/fe_ocean/fe_ocean.mtx,579,2.086888,2.083140,0.000530,0.000531
/data/UFget/MM/DIMACS10/nj2010/nj2010.mtx,7067,5.312579,5.261277,0.000220,0.000222
/data/UFget/MM/DIMACS10/nm2010/nm2010.mtx,6745,5.119891,5.212485,0.000228,0.000224
/data/UFget/MM/DIMACS10/ms2010/ms2010.mtx,5542,5.686265,5.973658,0.000208,0.000198
/data/UFget/MM/DIMACS10/vsp_vibrobox_scagr7-2c_rlfddd/vsp_vibrobox_scagr7-2c_rlfddd.mtx,407,2.123709,1.339133,0.000483,0.000766
/data/UFget/MM/DIMACS10/sc2010/sc2010.mtx,6738,5.368777,5.614632,0.000234,0.000224
/data/UFget/MM/DIMACS10/ar2010/ar2010.mtx,6651,5.963254,5.884618,0.000214,0.000217
/data/UFget/MM/DIMACS10/fe_tooth/fe_tooth.mtx,4,0.087527,0.094554,0.012127,0.011226
/data/UFget/MM/DIMACS10/ne2010/ne2010.mtx,7162,5.910006,5.994435,0.000220,0.000217
/data/UFget/MM/DIMACS10/wa2010/wa2010.mtx,6520,4.937917,4.617115,0.000271,0.000290
/data/UFget/MM/DIMACS10/co2010/co2010.mtx,7447,5.235077,5.573639,0.000263,0.000247
/data/UFget/MM/DIMACS10/or2010/or2010.mtx,6781,5.467946,5.381073,0.000251,0.000255
/data/UFget/MM/DIMACS10/la2010/la2010.mtx,7864,6.014554,5.910855,0.000231,0.000235
/data/UFget/MM/DIMACS10/preferentialAttachment/preferentialAttachment.mtx,1563,3.428501,1.657240,0.000350,0.000724
/data/UFget/MM/DIMACS10/smallworld/smallworld.mtx,2,0.040972,0.039905,0.029288,0.030071
/data/UFget/MM/DIMACS10/G_n_pin_pout/G_n_pin_pout.mtx,151,1.213186,1.186918,0.000991,0.001013
/data/UFget/MM/DIMACS10/ia2010/ia2010.mtx,10287,6.661307,6.727478,0.000218,0.000216
/data/UFget/MM/DIMACS10/vsp_finan512_scagr7-2c_rlfddd/vsp_finan512_scagr7-2c_rlfddd.mtx,264,1.792157,0.950222,0.000772,0.001456
/data/UFget/MM/DIMACS10/ks2010/ks2010.mtx,8838,6.693297,6.581633,0.000239,0.000243
/data/UFget/MM/DIMACS10/tn2010/tn2010.mtx,9605,6.366360,6.181422,0.000263,0.000271
/data/UFget/MM/DIMACS10/az2010/az2010.mtx,9295,4.939708,4.538675,0.000340,0.000370
/data/UFget/MM/DIMACS10/wi2010/wi2010.mtx,9735,6.523782,6.500209,0.000263,0.000264
/data/UFget/MM/DIMACS10/caidaRouterLevel/caidaRouterLevel.mtx,1404,2.100586,1.602736,0.000763,0.001000
/data/UFget/MM/DIMACS10/mn2010/mn2010.mtx,10392,6.375985,6.398259,0.000274,0.000273
/data/UFget/MM/DIMACS10/al2010/al2010.mtx,9703,5.803171,5.725552,0.000299,0.000303
/data/UFget/MM/DIMACS10/ok2010/ok2010.mtx,11701,6.639030,6.475034,0.000273,0.000280
/data/UFget/MM/DIMACS10/in2010/in2010.mtx,11128,6.459933,6.459933,0.000281,0.000281
/data/UFget/MM/DIMACS10/fe_rotor/fe_rotor.mtx,66,1.186877,1.086425,0.001284,0.001403
/data/UFget/MM/DIMACS10/va2010/va2010.mtx,8931,6.757630,6.898414,0.000292,0.000286
/data/UFget/MM/DIMACS10/nc2010/nc2010.mtx,10321,6.692747,6.735856,0.000298,0.000296
/data/UFget/MM/DIMACS10/ga2010/ga2010.mtx,12129,6.893644,6.647832,0.000290,0.000301
/data/UFget/MM/DIMACS10/rgg_n_2_17_s0/rgg_n_2_17_s0.mtx,72,0.981592,1.017024,0.001752,0.001691
/data/UFget/MM/DIMACS10/598a/598a.mtx,158,1.874426,1.784211,0.000910,0.000956
/data/UFget/MM/DIMACS10/delaunay_n18/delaunay_n18.mtx,573,3.388209,3.074376,0.000619,0.000682
/data/UFget/MM/DIMACS10/mi2010/mi2010.mtx,13746,6.504688,5.903311,0.000344,0.000379
/data/UFget/MM/DIMACS10/coAuthorsCiteseer/coAuthorsCiteseer.mtx,546,2.129778,2.087040,0.000978,0.000998
/data/UFget/MM/DIMACS10/mo2010/mo2010.mtx,12725,7.077165,7.102733,0.000331,0.000330
/data/UFget/MM/DIMACS10/ny2010/ny2010.mtx,11673,6.942155,6.716131,0.000347,0.000359
/data/UFget/MM/DIMACS10/oh2010/oh2010.mtx,14052,6.828185,6.828185,0.000366,0.000366
/data/UFget/MM/DIMACS10/coAuthorsDBLP/coAuthorsDBLP.mtx,1001,2.353350,2.271494,0.001085,0.001124
/data/UFget/MM/DIMACS10/pa2010/pa2010.mtx,14537,7.006328,5.933687,0.000414,0.000489
/data/UFget/MM/DIMACS10/144/144.mtx,253,2.550141,2.341668,0.000956,0.001041
/data/UFget/MM/DIMACS10/il2010/il2010.mtx,18063,6.100678,5.103661,0.000503,0.000601
/data/UFget/MM/DIMACS10/citationCiteseer/citationCiteseer.mtx,2633,2.864835,2.556117,0.000995,0.001115
/data/UFget/MM/DIMACS10/fl2010/fl2010.mtx,15629,6.672357,6.150018,0.000497,0.000539
/data/UFget/MM/DIMACS10/vsp_msc10848_300sep_100in_1Kout/vsp_msc10848_300sep_100in_1Kout.mtx,105,4.022855,3.650995,0.000618,0.000681
/data/UFget/MM/DIMACS10/rgg_n_2_18_s0/rgg_n_2_18_s0.mtx,98,1.342286,1.342286,0.002696,0.002696
/data/UFget/MM/DIMACS10/belgium_osm/belgium_osm.mtx,2285,4.252254,4.157149,0.001407,0.001439
/data/UFget/MM/DIMACS10/delaunay_n19/delaunay_n19.mtx,494,3.478023,3.239153,0.001206,0.001295
/data/UFget/MM/DIMACS10/m14b/m14b.mtx,255,2.628425,2.305355,0.001441,0.001643
/data/UFget/MM/DIMACS10/ca2010/ca2010.mtx,26302,5.908921,6.054863,0.000831,0.000811
