/data/UFget/MM/ACUSIM/Pres_Poisson/Pres_Poisson.mtx,8,3.397414,3.055302
/data/UFget/MM/AG-Monien/cca/cca.mtx,2048,4.570791,4.169173
/data/UFget/MM/AG-Monien/shock-9/shock-9.mtx,67,2.597720,2.504174
/data/UFget/MM/AG-Monien/ccc/ccc.mtx,2048,4.643208,4.386350
/data/UFget/MM/AG-Monien/bfly/bfly.mtx,1069,4.095863,3.829568
/data/UFget/MM/AG-Monien/brack2/brack2.mtx,5,0.770614,0.742484
/data/UFget/MM/AG-Monien/wave/wave.mtx,156,4.587312,4.148737
/data/UFget/MM/AG-Monien/debr/debr.mtx,26215,4.586071,4.443215
/data/UFget/MM/AMD/G2_circuit/G2_circuit.mtx,205,3.386248,3.129758
/data/UFget/MM/AMD/G3_circuit/G3_circuit.mtx,612,4.216331,2.932462
/data/UFget/MM/Andrews/Andrews/Andrews.mtx,1277,3.909063,3.419458
/data/UFget/MM/Andrianov/lpl1/lpl1.mtx,1299,6.434169,4.800095
/data/UFget/MM/Andrianov/net25/net25.mtx,2380,11.408507,9.787980
/data/UFget/MM/Andrianov/fxm4_6/fxm4_6.mtx,69,5.937939,5.017009
/data/UFget/MM/Andrianov/ex3sta1/ex3sta1.mtx,240,6.818488,6.499583
/data/UFget/MM/Andrianov/pf2177/pf2177.mtx,136,6.989289,5.739807
/data/UFget/MM/Andrianov/net50/net50.mtx,4080,7.815712,7.112711
/data/UFget/MM/Andrianov/net75/net75.mtx,5780,7.569367,7.199920
/data/UFget/MM/Andrianov/lp1/lp1.mtx,59377,4.048931,3.461307
/data/UFget/MM/Andrianov/net100/net100.mtx,7480,7.531203,7.116244
/data/UFget/MM/Andrianov/net4-1/net4-1.mtx,993,5.978525,6.036338
/data/UFget/MM/Andrianov/net125/net125.mtx,9180,7.709968,7.260646
/data/UFget/MM/Andrianov/ins2/ins2.mtx,38677,4.037210,6.336786
/data/UFget/MM/Andrianov/net150/net150.mtx,10880,7.794362,7.257407
/data/UFget/MM/Andrianov/pattern1/pattern1.mtx,20,7.030143,6.478098
/data/UFget/MM/Andrianov/mip1/mip1.mtx,94,6.303424,5.909619
/data/UFget/MM/ATandT/onetone2/onetone2.mtx,48,1.849898,2.005070
/data/UFget/MM/ATandT/onetone1/onetone1.mtx,42,2.072089,2.039673
/data/UFget/MM/ATandT/twotone/twotone.mtx,50,2.210211,2.334595
/data/UFget/MM/ATandT/pre2/pre2.mtx,478,4.307799,4.228264
/data/UFget/MM/Averous/epb2/epb2.mtx,21,1.428446,1.266857
/data/UFget/MM/Averous/epb3/epb3.mtx,97,2.982482,2.994132
/data/UFget/MM/Bai/mhd4800a/mhd4800a.mtx,3,0.692004,0.696179
/data/UFget/MM/Bai/af23560/af23560.mtx,123,6.050951,5.575745
/data/UFget/MM/Bai/qc2534/qc2534.mtx,14,9.485928,7.785263
/data/UFget/MM/Barabasi/NotreDame_www/NotreDame_www.mtx,890,3.520109,3.289921
/data/UFget/MM/Belcastro/human_gene2/human_gene2.mtx,4,2.993309,2.664762
/data/UFget/MM/Belcastro/human_gene1/human_gene1.mtx,5,3.007127,2.721467
/data/UFget/MM/Belcastro/mouse_gene/mouse_gene.mtx,9,3.360678,2.997433
/data/UFget/MM/BenElechi/BenElechi1/BenElechi1.mtx,43,5.186307,5.437241
/data/UFget/MM/Bindel/ted_B/ted_B.mtx,9,1.599236,1.436841
/data/UFget/MM/Bindel/ted_B_unscaled/ted_B_unscaled.mtx,9,1.449641,1.361692
/data/UFget/MM/Bindel/ted_A/ted_A.mtx,9,2.862942,4.144570
/data/UFget/MM/Bindel/ted_A_unscaled/ted_A_unscaled.mtx,9,2.789973,4.072018
/data/UFget/MM/Bindel/ted_AB/ted_AB.mtx,9,3.439278,3.834529
/data/UFget/MM/Bindel/ted_AB_unscaled/ted_AB_unscaled.mtx,9,3.326682,3.861020
/data/UFget/MM/Bodendiek/CurlCurl_0/CurlCurl_0.mtx,128,4.014465,3.865781
/data/UFget/MM/Bodendiek/CurlCurl_1/CurlCurl_1.mtx,903,5.497048,5.189556
/data/UFget/MM/Bodendiek/CurlCurl_2/CurlCurl_2.mtx,2037,5.759955,5.540193
/data/UFget/MM/Bodendiek/CurlCurl_3/CurlCurl_3.mtx,2584,3.913144,4.042663
/data/UFget/MM/Bodendiek/CurlCurl_4/CurlCurl_4.mtx,4042,3.138845,3.714152
/data/UFget/MM/Boeing/nasa4704/nasa4704.mtx,15,2.481668,2.378801
/data/UFget/MM/Boeing/crystm01/crystm01.mtx,42,3.555931,3.424230
/data/UFget/MM/Boeing/nasa2910/nasa2910.mtx,7,2.645039,2.428941
/data/UFget/MM/Boeing/crystk01/crystk01.mtx,14,6.060316,5.536585
/data/UFget/MM/Boeing/bcsstm36/bcsstm36.mtx,10,2.334443,2.259939
/data/UFget/MM/Boeing/crystm02/crystm02.mtx,84,6.012490,5.606886
