/data/UFget/MM/ACUSIM/Pres_Poisson/Pres_Poisson.mtx,8,3.055302,2.657821
/data/UFget/MM/AG-Monien/cca/cca.mtx,2048,4.408993,4.169173
/data/UFget/MM/AG-Monien/shock-9/shock-9.mtx,67,2.504174,2.366510
/data/UFget/MM/AG-Monien/ccc/ccc.mtx,2048,4.540935,4.173248
/data/UFget/MM/AG-Monien/bfly/bfly.mtx,1069,3.877588,3.692390
/data/UFget/MM/AG-Monien/brack2/brack2.mtx,5,0.676368,0.638126
/data/UFget/MM/AG-Monien/wave/wave.mtx,156,2.921947,3.149350
/data/UFget/MM/AG-Monien/debr/debr.mtx,26215,2.075691,2.373044
/data/UFget/MM/AMD/G2_circuit/G2_circuit.mtx,205,2.698067,2.463138
/data/UFget/MM/AMD/G3_circuit/G3_circuit.mtx,612,2.394826,2.005264
/data/UFget/MM/Andrews/Andrews/Andrews.mtx,1277,3.191072,2.706511
/data/UFget/MM/Andrianov/lpl1/lpl1.mtx,1299,5.286818,4.395436
/data/UFget/MM/Andrianov/net25/net25.mtx,2380,8.403339,7.622498
/data/UFget/MM/Andrianov/fxm4_6/fxm4_6.mtx,69,5.378034,4.266433
/data/UFget/MM/Andrianov/ex3sta1/ex3sta1.mtx,240,5.075327,4.904727
/data/UFget/MM/Andrianov/pf2177/pf2177.mtx,136,4.593557,4.275002
/data/UFget/MM/Andrianov/net50/net50.mtx,4080,4.313270,4.218522
/data/UFget/MM/Andrianov/net75/net75.mtx,5780,4.186884,4.087068
/data/UFget/MM/Andrianov/lp1/lp1.mtx,59377,1.828340,2.139201
/data/UFget/MM/Andrianov/net100/net100.mtx,7480,4.103059,4.062607
/data/UFget/MM/Andrianov/net4-1/net4-1.mtx,993,3.693659,3.863081
/data/UFget/MM/Andrianov/net125/net125.mtx,9180,4.109286,4.065100
/data/UFget/MM/Andrianov/ins2/ins2.mtx,38677,2.313629,3.298646
/data/UFget/MM/Andrianov/net150/net150.mtx,10880,4.051831,4.030913
/data/UFget/MM/Andrianov/pattern1/pattern1.mtx,20,4.229467,3.843273
/data/UFget/MM/Andrianov/mip1/mip1.mtx,94,4.118134,3.921539
/data/UFget/MM/ATandT/onetone2/onetone2.mtx,48,1.861195,1.991965
/data/UFget/MM/ATandT/onetone1/onetone1.mtx,42,1.943771,1.906601
/data/UFget/MM/ATandT/twotone/twotone.mtx,50,1.972143,2.008874
/data/UFget/MM/ATandT/pre2/pre2.mtx,478,2.691344,2.928808
/data/UFget/MM/Averous/epb2/epb2.mtx,21,1.370189,1.244335
/data/UFget/MM/Averous/epb3/epb3.mtx,97,2.727750,2.740755
/data/UFget/MM/Bai/mhd4800a/mhd4800a.mtx,3,0.759155,0.692004
/data/UFget/MM/Bai/af23560/af23560.mtx,123,4.988137,4.418952
/data/UFget/MM/Bai/qc2534/qc2534.mtx,14,5.885847,5.224869
/data/UFget/MM/Barabasi/NotreDame_www/NotreDame_www.mtx,890,2.023001,2.620338
/data/UFget/MM/Belcastro/human_gene2/human_gene2.mtx,4,3.026877,2.681722
/data/UFget/MM/Belcastro/human_gene1/human_gene1.mtx,5,3.034173,2.750231
/data/UFget/MM/Belcastro/mouse_gene/mouse_gene.mtx,9,3.395563,3.038903
/data/UFget/MM/BenElechi/BenElechi1/BenElechi1.mtx,43,3.868396,4.099252
/data/UFget/MM/Bindel/ted_B/ted_B.mtx,9,1.553434,1.449641
/data/UFget/MM/Bindel/ted_B_unscaled/ted_B_unscaled.mtx,9,1.524330,1.462672
